nome,ida,diff_fase,ponto_virada_encoded,anos_pm,bolsista_encoded,ipv,corraca,ponto_virada,ian,pedra,pedra_encoded,iaa,ips,ieg,ipp,idade,sexo_encoded,fase,inde,sexo,na_fase,ano
ALUNO-287,7.5,0.0,1,1.0,0,8.833335,B,Sim,10.0,Ametista,3,7.416679999999999,7.5,8.5,8.4375,11.0,1.0,2,8.302085,F,1,2020
ALUNO-288,3.75,-1.0,0,0.0,0,7.833333333333334,B,Não,5.0,Ágata,2,9.000020000000001,7.5,7.7,8.333333333333334,12.0,1.0,2,6.840002,F,0,2020
ALUNO-292,7.666666666666667,-1.0,1,1.0,0,9.44445,B,Sim,5.0,Topázio,4,10.00002,6.875,9.9,8.958333333333332,15.0,0.0,4,8.485558666666666,M,0,2020
ALUNO-293,0.0,1.0,0,1.0,0,6.6666675,R,Não,10.0,Quartzo,1,6.66667,4.375,1.3,7.1875,14.0,1.0,5,4.4162505,F,0,2020
ALUNO-295,7.25,0.0,0,3.0,0,7.75,B,Não,10.0,Ametista,3,9.000020000000001,4.375,8.9,4.6875,9.0,0.0,1,7.586252,M,1,2020
ALUNO-296,5.0,0.0,0,0.0,0,7.666665,R,Não,10.0,Ametista,3,9.000020000000001,7.5,8.9,7.5,10.0,1.0,2,7.713335,F,1,2020
ALUNO-297,6.0,-2.0,0,1.0,0,8.38889,B,Não,5.0,Ágata,2,8.33334,4.375,8.7,8.125,15.0,0.0,3,7.201112,M,0,2020
ALUNO-298,6.5,-1.0,0,2.0,0,6.833335,R,Não,5.0,Ágata,2,8.500020000000001,5.0,6.6,5.0,11.0,0.0,1,6.3366690000000006,M,0,2020
ALUNO-301,9.5,0.0,0,1.0,0,7.833333333333333,B,Não,10.0,Topázio,4,10.00002,7.5,9.2,7.916666666666668,9.0,0.0,1,8.848335333333335,M,1,2020
ALUNO-305,6.5,-1.0,0,2.0,1,8.277776666666666,R,Não,5.0,Ametista,3,8.500020000000001,7.5,8.3,6.458333333333334,13.0,1.0,2,7.361390666666666,F,0,2020
ALUNO-306,0.0,0.0,0,1.0,0,4.95834,R,Não,10.0,Quartzo,1,6.66667,4.375,1.4,5.15625,17.0,1.0,7,3.89146,F,1,2020
ALUNO-309,10.0,0.0,0,1.0,0,7.75,B,Não,10.0,Ametista,3,8.500020000000001,7.5,6.5,7.5,9.0,1.0,1,8.200002000000001,F,1,2020
ALUNO-312,8.5,0.0,0,1.0,0,8.277776666666666,N,Não,10.0,Topázio,4,10.00002,7.5,9.1,5.833333333333333,11.0,0.0,2,8.508890666666668,M,1,2020
ALUNO-313,6.5,0.0,0,0.0,0,6.749995,B,Não,10.0,Ametista,3,7.50002,7.5,10.0,7.5,8.0,1.0,0,7.900001,F,1,2020
ALUNO-315,8.666666666666666,1.0,1,1.0,0,9.8889,R,Sim,10.0,Topázio,4,9.16668,9.375,10.0,8.958333333333332,13.0,1.0,4,9.461114666666669,F,0,2020
ALUNO-316,0.0,0.0,0,0.0,0,7.916665,R,Não,10.0,Ágata,2,7.41668,7.5,7.7,8.125,11.0,0.0,2,6.427501,M,1,2020
ALUNO-318,10.0,-1.0,0,0.0,0,6.999995,B,Não,5.0,Ametista,3,9.000020000000001,7.5,10.0,7.5,9.0,1.0,0,8.300001000000002,F,0,2020
ALUNO-319,2.0,0.0,0,1.0,0,7.416665,B,Não,10.0,Ágata,2,9.000020000000001,7.5,9.5,7.5,11.0,1.0,2,7.1833350000000005,F,1,2020
ALUNO-321,2.0,0.0,0,1.0,0,6.3333275,B,Não,10.0,Quartzo,1,4.58334,7.5,2.0,6.40625,16.0,0.0,6,4.9156245,M,1,2020
ALUNO-323,4.5,-1.0,0,4.0,1,6.416665,B,Não,5.0,Quartzo,1,8.000020000000001,5.0,9.1,2.5,11.0,0.0,1,6.053335000000001,M,0,2020
ALUNO-324,6.666666666666667,0.0,0,1.0,0,8.333332500000001,R,Não,10.0,Ametista,3,8.75001,7.5,7.9,8.59375,16.0,0.0,6,8.064375833333333,M,1,2020
ALUNO-328,9.0,-1.0,0,0.0,0,7.20833,B,Não,5.0,Ágata,2,7.5,7.5,4.1,7.96875,14.0,0.0,3,6.858541000000001,M,0,2020
ALUNO-329,7.0,0.0,0,3.0,1,7.6249975,B,Não,10.0,Ametista,3,7.91667,7.5,8.6,7.96875,17.0,0.0,7,7.9835415,M,1,2020
ALUNO-330,8.5,-1.0,0,3.0,0,8.0,R,Não,5.0,Ametista,3,8.000020000000001,7.5,7.9,7.5,10.0,0.0,1,7.680002,M,0,2020
ALUNO-332,10.0,-2.0,0,1.0,0,7.444443333333333,B,Não,5.0,Ametista,3,9.50002,7.5,9.2,7.291666666666667,12.0,1.0,1,8.258057333333333,F,0,2020
ALUNO-335,9.5,0.0,0,0.0,0,5.166675,B,Não,10.0,Ametista,3,8.500020000000001,4.375,10.0,2.5,8.0,0.0,0,7.470837,M,1,2020
ALUNO-337,7.0,1.0,1,4.0,1,9.111113333333332,A,Sim,10.0,Topázio,4,8.33334,10.0,9.9,9.166666666666666,14.0,1.0,5,8.952223333333334,F,0,2020
ALUNO-338,4.333333333333333,0.0,0,2.0,0,6.5416625,P,Não,10.0,Quartzo,1,8.33334,7.5,2.1,7.34375,17.0,1.0,7,5.9127081666666665,F,1,2020
ALUNO-339,7.333333333333333,-1.0,0,2.0,0,8.444446666666668,P,Não,5.0,Ametista,3,9.16668,7.5,9.7,8.749999999999998,14.0,1.0,3,8.137224,F,0,2020
ALUNO-340,7.0,-1.0,0,2.0,0,6.888883333333333,B,Não,5.0,Ametista,3,8.33334,7.5,9.4,8.541666666666666,14.0,0.0,3,7.595277333333334,M,0,2020
ALUNO-342,8.0,0.0,0,4.0,1,8.5,B,Não,10.0,Ametista,3,9.000020000000001,5.625,9.2,5.3125,11.0,1.0,2,8.133752000000001,F,1,2020
ALUNO-343,8.0,-3.0,1,0.0,0,9.000003333333334,P,Sim,2.5,Ametista,3,7.5,7.5,8.1,8.125,16.0,1.0,3,7.582500666666667,F,0,2020
ALUNO-344,0.0,0.0,0,1.0,0,7.08333,R,Não,10.0,Quartzo,1,0.0,5.0,3.8,6.71875,16.0,1.0,6,4.348541,F,1,2020
ALUNO-345,10.0,0.0,0,1.0,0,5.74999,R,Não,10.0,Topázio,4,8.500020000000001,7.5,10.0,7.5,8.0,1.0,0,8.5,F,1,2020
ALUNO-346,9.5,0.0,0,1.0,0,7.75,B,Não,10.0,Ametista,3,9.000020000000001,7.5,8.0,7.1875,8.0,1.0,1,8.418752000000001,F,1,2020
ALUNO-348,9.5,-1.0,0,1.0,0,7.83334,R,Não,5.0,Ametista,3,9.50002,6.25,10.0,2.5,9.0,0.0,0,7.79167,M,0,2020
ALUNO-349,10.0,-2.0,1,0.0,0,10.00001,B,Sim,5.0,Topázio,4,9.50002,7.5,10.0,10.0,10.0,1.0,0,9.200004,F,0,2020
ALUNO-353,6.0,-1.0,0,1.0,0,6.944439999999998,R,Não,5.0,Ágata,2,10.00002,6.25,8.3,7.916666666666668,12.0,0.0,2,7.165556666666667,M,0,2020
ALUNO-354,0.0,-1.0,0,4.0,0,6.624995,B,Não,5.0,Quartzo,1,9.16668,4.375,3.4,7.96875,15.0,1.0,4,4.656042,F,0,2020
ALUNO-355,4.0,-1.0,0,1.0,0,7.333333333333333,B,Não,5.0,Ágata,2,7.50002,5.0,8.1,7.708333333333334,11.0,0.0,1,6.407502000000001,M,0,2020
ALUNO-359,7.0,0.0,0,1.0,0,7.722219999999999,B,Não,10.0,Ametista,3,8.500020000000001,7.5,9.3,7.708333333333334,10.0,0.0,2,8.175279333333334,M,1,2020
ALUNO-361,0.0,0.0,0,1.0,0,7.666665,R,Não,10.0,Quartzo,1,9.000020000000001,5.625,4.3,8.125,9.0,0.0,1,5.668335,M,1,2020
ALUNO-364,7.5,0.0,0,1.0,0,7.166665,R,Não,10.0,Ametista,3,9.000020000000001,4.375,9.9,5.625,9.0,0.0,1,7.813335,M,1,2020
ALUNO-365,6.666666666666667,0.0,1,3.0,1,9.125005000000002,B,Sim,10.0,Ametista,3,9.58335,5.0,9.6,8.59375,15.0,1.0,5,8.396044333333334,F,1,2020
ALUNO-367,6.666666666666667,0.0,0,4.0,0,8.166666666666668,B,Não,10.0,Ametista,3,9.16668,7.5,9.4,8.125,13.0,0.0,3,8.325834666666669,M,1,2020
ALUNO-370,6.5,0.0,1,1.0,0,9.166669999999998,R,Sim,10.0,Topázio,4,8.75001,7.5,9.9,8.75,13.0,0.0,3,8.613335,M,1,2020
ALUNO-371,7.333333333333333,0.0,0,3.0,1,7.41667,B,Não,10.0,Ametista,3,7.91667,5.0,7.8,5.78125,17.0,0.0,7,7.379792666666667,M,1,2020
ALUNO-372,6.0,-1.0,0,3.0,0,6.83333,P,Não,5.0,Ágata,2,9.000020000000001,5.0,8.0,7.5,12.0,1.0,2,6.816668000000001,F,0,2020
ALUNO-373,5.666666666666667,-1.0,0,3.0,0,6.6666625,R,Não,5.0,Ágata,2,8.75001,5.625,5.0,8.125,14.0,1.0,3,6.216666833333334,F,0,2020
ALUNO-375,9.5,0.0,1,4.0,1,9.58334,R,Sim,10.0,Topázio,4,9.000020000000001,7.5,9.5,9.6875,10.0,1.0,2,9.33542,F,1,2020
ALUNO-377,6.0,1.0,0,3.0,1,8.111106666666666,R,Não,10.0,Ametista,3,9.58335,4.375,6.7,8.541666666666666,11.0,0.0,3,7.412223000000001,M,0,2020
ALUNO-378,7.0,0.0,0,4.0,1,8.25,R,Não,10.0,Ametista,3,7.91667,3.75,9.7,8.125,15.0,0.0,5,7.969167,M,1,2020
ALUNO-379,4.166666666666667,-1.0,0,2.0,0,4.833323333333333,R,Não,5.0,Quartzo,1,10.00002,5.0,6.6,5.625,14.0,0.0,3,5.6825,M,0,2020
ALUNO-381,8.5,-1.0,0,1.0,0,4.16667,B,Não,5.0,Ágata,2,9.50002,2.5,9.8,2.5,9.0,0.0,0,6.443336,M,0,2020
ALUNO-383,7.5,-2.0,0,1.0,0,7.5,R,Não,5.0,Ametista,3,9.50002,6.875,10.0,7.8125,10.0,1.0,0,7.918752,F,0,2020
ALUNO-385,6.0,-1.0,0,0.0,0,7.611113333333334,R,Não,5.0,Ametista,3,8.75001,7.5,8.6,7.708333333333334,14.0,1.0,3,7.338057,F,0,2020
ALUNO-387,6.0,-1.0,0,2.0,0,7.222216666666665,B,Não,5.0,Ágata,2,9.000020000000001,4.375,5.6,6.875,13.0,0.0,2,6.289445333333333,M,0,2020
ALUNO-388,5.5,-1.0,0,2.0,0,7.222216666666665,R,Não,5.0,Ágata,2,8.000020000000001,7.5,8.8,6.875,12.0,1.0,2,7.0419453333333335,F,0,2020
ALUNO-389,9.333333333333334,-1.0,1,0.0,0,9.000006666666666,R,Sim,5.0,Ametista,3,8.33334,7.5,9.0,8.541666666666666,16.0,0.0,5,8.404168666666667,M,0,2020
ALUNO-390,7.666666666666667,0.0,0,1.0,0,7.38889,R,Não,10.0,Ametista,3,8.33334,7.5,5.3,7.708333333333334,15.0,1.0,5,7.425278666666666,F,1,2020
ALUNO-393,4.25,0.0,0,3.0,0,7.833329999999999,B,Não,10.0,Ágata,2,9.000020000000001,6.875,7.5,7.083333333333334,11.0,0.0,2,7.212501333333334,M,1,2020
ALUNO-394,6.333333333333333,-1.0,0,4.0,1,6.166665,B,Não,5.0,Quartzo,1,7.5,5.0,5.3,6.25,15.0,1.0,4,5.934999666666666,F,0,2020
ALUNO-396,8.0,-1.0,0,1.0,0,6.11111,R,Não,5.0,Ametista,3,7.5,7.5,9.1,8.125,15.0,0.0,4,7.454722,M,0,2020
ALUNO-397,6.666666666666667,0.0,0,4.0,1,6.7499975,R,Não,10.0,Ametista,3,9.16668,4.375,9.5,7.5,12.0,1.0,3,7.687500833333334,F,1,2020
ALUNO-399,0.0,-1.0,0,0.0,0,6.777773333333332,R,Não,5.0,Quartzo,1,0.0,6.875,4.6,7.708333333333334,12.0,1.0,2,4.233888,F,0,2020
ALUNO-400,0.0,-1.0,0,1.0,0,7.5,R,Não,5.0,Quartzo,1,9.000020000000001,3.75,4.3,7.291666666666667,10.0,1.0,1,4.864168666666667,F,0,2020
ALUNO-401,6.166666666666667,0.0,0,1.0,0,8.458335,B,Não,10.0,Ametista,3,9.58335,7.5,9.9,7.96875,13.0,1.0,3,8.410210333333334,F,1,2020
ALUNO-404,6.666666666666667,0.0,0,4.0,1,8.5416725,R,Não,10.0,Ametista,3,10.00002,4.375,9.9,8.59375,13.0,1.0,3,8.318544833333334,F,1,2020
ALUNO-406,9.5,-1.0,0,2.0,0,7.25,R,Não,5.0,Ametista,3,9.000020000000001,7.5,8.8,7.1875,10.0,0.0,1,7.978752000000001,M,0,2020
ALUNO-407,7.666666666666667,0.0,1,2.0,1,9.166675,B,Sim,10.0,Ametista,3,5.83333,5.0,9.9,8.59375,13.0,1.0,3,8.289376333333333,F,1,2020
ALUNO-408,10.0,0.0,0,0.0,0,8.333335,R,Não,10.0,Topázio,4,9.000020000000001,10.0,10.0,7.5,8.0,0.0,0,9.316669,M,1,2020
ALUNO-414,0.0,-2.0,0,1.0,0,6.888886666666666,B,Não,5.0,Quartzo,1,6.91668,7.5,8.0,8.541666666666666,14.0,1.0,2,5.773612,F,0,2020
ALUNO-416,7.0,-1.0,0,2.0,0,8.22222,B,Não,5.0,Ametista,3,9.000020000000001,6.25,9.7,7.708333333333334,13.0,1.0,2,7.780279333333334,F,0,2020
ALUNO-421,7.666666666666667,-2.0,0,2.0,0,7.2500025,R,Não,5.0,Ágata,2,9.58335,7.5,5.9,7.65625,15.0,0.0,3,7.137293833333334,M,0,2020
ALUNO-424,9.0,-2.0,0,3.0,0,7.416665,B,Não,5.0,Ametista,3,9.000020000000001,7.5,8.8,7.1875,12.0,1.0,1,7.912085,F,0,2020
ALUNO-425,7.333333333333333,0.0,0,1.0,0,5.666656666666667,R,Não,10.0,Ágata,2,8.75001,7.5,6.2,6.666666666666667,13.0,1.0,3,7.131665666666668,F,1,2020
ALUNO-426,5.0,-1.0,0,0.0,0,7.833333333333333,R,Não,5.0,Ágata,2,8.000020000000001,7.5,6.5,7.291666666666667,10.0,1.0,1,6.645835333333333,F,0,2020
ALUNO-431,8.5,-1.0,0,0.0,0,3.83335,B,Não,5.0,Ágata,2,9.50002,6.875,9.8,2.5,9.0,1.0,0,6.814172000000001,F,0,2020
ALUNO-435,5.333333333333333,-2.0,0,0.0,0,8.055560000000002,B,Não,5.0,Ametista,3,7.50001,7.5,8.8,8.749999999999998,16.0,1.0,4,7.312779666666668,F,0,2020
ALUNO-437,5.5,0.0,0,2.0,0,7.333333333333333,B,Não,10.0,Ametista,3,10.00002,7.5,8.5,7.916666666666668,9.0,1.0,1,7.808335333333335,F,1,2020
ALUNO-439,0.0,-1.0,0,2.0,0,6.055549999999999,B,Não,5.0,Quartzo,1,9.58335,7.5,3.6,7.916666666666668,15.0,1.0,4,4.931111666666667,F,0,2020
ALUNO-441,8.5,0.0,0,1.0,0,6.72222,R,Não,10.0,Ametista,3,9.50002,6.25,7.4,5.0,11.0,0.0,2,7.599446,M,1,2020
ALUNO-442,9.5,-1.0,0,0.0,0,7.33333,B,Não,5.0,Ametista,3,8.500020000000001,7.5,10.0,7.5,9.0,1.0,0,8.216668,F,0,2020
ALUNO-443,6.0,-1.0,0,1.0,0,7.777780000000001,R,Não,5.0,Ametista,3,8.500020000000001,7.5,9.7,8.749999999999998,12.0,1.0,2,7.670558000000001,F,0,2020
ALUNO-445,4.75,-1.0,0,0.0,0,7.916665,R,Não,5.0,Ágata,2,9.000020000000001,7.5,6.3,7.1875,11.0,0.0,1,6.662085000000001,M,0,2020
ALUNO-447,9.5,-2.0,0,1.0,0,4.99999,R,Não,5.0,Ágata,2,8.500020000000001,5.0,10.0,2.5,10.0,0.0,0,7.0,M,0,2020
ALUNO-448,1.5,0.0,0,1.0,0,8.444443333333332,B,Não,10.0,Ametista,3,9.50002,9.375,8.9,8.541666666666666,11.0,1.0,2,7.510557333333334,F,1,2020
ALUNO-449,10.0,0.0,0,1.0,0,7.277776666666666,B,Não,10.0,Topázio,4,9.50002,7.5,9.2,7.5,9.0,1.0,1,8.745557333333332,F,1,2020
ALUNO-450,6.666666666666667,-1.0,0,1.0,0,7.2916675,R,Não,5.0,Ágata,2,7.91667,7.5,6.4,8.4375,15.0,0.0,4,6.957083833333334,M,0,2020
ALUNO-451,4.5,0.0,0,2.0,0,7.944443333333333,R,Não,10.0,Ametista,3,9.000020000000001,6.25,8.0,7.083333333333333,9.0,1.0,1,7.322224,F,1,2020
ALUNO-453,0.0,-1.0,0,1.0,0,7.75,B,Não,5.0,Quartzo,1,8.500020000000001,7.5,6.1,8.125,10.0,0.0,1,5.682502,M,0,2020
ALUNO-455,7.0,1.0,1,1.0,0,9.277783333333334,R,Sim,10.0,Topázio,4,9.50002,7.5,9.3,7.708333333333334,9.0,1.0,2,8.586392000000002,F,0,2020
ALUNO-457,0.0,1.0,0,0.0,0,7.833333333333333,R,Não,10.0,Quartzo,1,8.000020000000001,5.625,7.1,5.625,7.0,0.0,1,5.9116686666666665,M,0,2020
ALUNO-458,0.0,-1.0,0,0.0,0,7.333333333333333,B,Não,5.0,Quartzo,1,8.500020000000001,7.5,6.2,7.291666666666667,10.0,0.0,1,5.535835333333334,M,0,2020
ALUNO-459,3.6666666666666665,-2.0,0,1.0,0,7.666666666666667,R,Não,5.0,Quartzo,1,6.66666,3.125,6.9,8.125,17.0,0.0,5,5.938332666666667,M,0,2020
ALUNO-460,6.333333333333333,0.0,1,4.0,0,8.958337499999999,R,Sim,10.0,Ametista,3,9.58335,4.375,9.0,8.59375,15.0,0.0,5,8.113544166666667,M,1,2020
ALUNO-462,6.0,-1.0,0,0.0,0,7.666670000000001,P,Não,5.0,Ágata,2,7.91667,7.5,8.2,8.333333333333334,16.0,1.0,5,7.248334333333334,F,0,2020
ALUNO-463,8.0,0.0,0,3.0,1,7.583335,B,Não,10.0,Ametista,3,8.75001,5.0,9.7,8.59375,12.0,0.0,3,8.291043,M,1,2020
ALUNO-464,0.0,0.0,0,0.0,0,7.888893333333335,B,Não,10.0,Ágata,2,9.58335,7.5,8.4,8.749999999999998,14.0,0.0,4,6.841113666666667,M,1,2020
ALUNO-466,5.166666666666667,-1.0,0,3.0,0,7.791665,R,Não,5.0,Quartzo,1,0.0,6.25,6.5,7.65625,17.0,1.0,6,5.782291333333333,F,0,2020
ALUNO-467,3.75,-1.0,0,1.0,0,7.58333,B,Não,5.0,Ágata,2,9.50002,6.875,7.5,7.1875,13.0,0.0,2,6.622917999999999,M,0,2020
ALUNO-468,9.0,-1.0,0,2.0,0,7.444443333333333,P,Não,5.0,Ametista,3,9.50002,5.0,7.5,6.875,10.0,1.0,1,7.426390666666667,F,0,2020
ALUNO-469,8.0,0.0,0,4.0,1,7.91667,A,Não,10.0,Ametista,3,8.75001,6.875,9.1,7.8125,12.0,0.0,3,8.347085000000002,M,1,2020
ALUNO-472,9.5,-1.0,0,0.0,0,8.11111,B,Não,5.0,Ametista,3,9.000020000000001,7.5,8.9,7.708333333333334,10.0,1.0,1,8.223057333333335,F,0,2020
ALUNO-473,10.0,-1.0,0,2.0,0,7.222216666666665,B,Não,5.0,Ametista,3,9.50002,6.875,7.7,6.875,10.0,0.0,1,7.809445333333334,M,0,2020
ALUNO-474,9.5,-1.0,0,1.0,0,7.72222,R,Não,5.0,Ametista,3,9.50002,7.5,8.3,7.291666666666667,10.0,0.0,1,8.033612666666667,M,0,2020
ALUNO-476,7.166666666666667,0.0,0,1.0,0,8.041665,R,Não,10.0,Ametista,3,8.33334,6.25,9.1,7.8125,17.0,1.0,7,8.101250333333333,F,1,2020
ALUNO-477,2.75,-1.0,0,1.0,0,7.055553333333332,P,Não,5.0,Quartzo,1,9.000020000000001,5.0,5.9,7.5,12.0,1.0,2,5.791112666666667,F,0,2020
ALUNO-478,2.0,-2.0,0,0.0,0,6.944439999999998,B,Não,5.0,Ágata,2,9.50002,7.5,9.3,7.291666666666667,14.0,1.0,2,6.578056666666668,F,0,2020
ALUNO-482,8.0,-1.0,0,4.0,0,8.277776666666668,B,Não,5.0,Ametista,3,10.00002,7.5,9.6,9.166666666666666,12.0,1.0,2,8.342224,F,0,2020
ALUNO-483,8.0,0.0,0,2.0,1,8.16667,B,Não,10.0,Ametista,3,9.50002,5.0,9.6,7.708333333333334,11.0,1.0,2,8.374169333333333,F,1,2020
ALUNO-486,0.5,-1.0,0,1.0,0,7.5,B,Não,5.0,Quartzo,1,9.000020000000001,5.0,9.0,5.625,12.0,0.0,2,5.862502000000001,M,0,2020
ALUNO-487,10.0,0.0,0,1.0,0,6.49999,R,Não,10.0,Topázio,4,9.50002,7.5,10.0,7.8125,8.0,0.0,0,8.78125,M,1,2020
ALUNO-488,5.666666666666667,0.0,0,1.0,0,5.611103333333335,R,Não,10.0,Ágata,2,10.00002,6.875,4.2,7.291666666666667,13.0,1.0,3,6.512222666666668,F,1,2020
ALUNO-490,8.666666666666666,-1.0,0,4.0,1,8.29167,R,Não,5.0,Ametista,3,9.58335,6.875,8.5,7.65625,14.0,0.0,3,8.003127333333333,M,0,2020
ALUNO-491,10.0,-1.0,0,1.0,0,6.91666,B,Não,5.0,Ágata,2,8.500020000000001,7.5,2.3,7.1875,10.0,1.0,1,6.662084,F,0,2020
ALUNO-492,5.833333333333333,0.0,0,2.0,0,8.166665,R,Não,10.0,Ametista,3,6.66666,7.5,8.1,7.65625,17.0,0.0,7,7.602290666666668,M,1,2020
ALUNO-496,7.666666666666667,1.0,0,2.0,1,8.5416725,B,Não,10.0,Topázio,4,10.00002,7.5,9.5,7.96875,11.0,1.0,3,8.688544833333335,F,0,2020
ALUNO-499,9.0,-1.0,0,3.0,1,8.0,R,Não,5.0,Ametista,3,9.50002,10.0,8.7,7.1875,11.0,1.0,1,8.308752,F,0,2020
ALUNO-500,4.833333333333333,0.0,0,1.0,0,8.208335,R,Não,10.0,Ametista,3,9.16668,7.5,8.5,7.96875,16.0,0.0,6,7.771876666666667,M,1,2020
ALUNO-502,6.666666666666667,1.0,0,2.0,0,8.333333333333334,B,Não,10.0,Ametista,3,8.75001,7.5,8.5,8.541666666666666,13.0,0.0,4,8.179167666666668,M,0,2020
ALUNO-503,5.75,0.0,0,0.0,0,5.916675,R,Não,10.0,Ágata,2,9.000020000000001,7.5,10.0,2.5,8.0,0.0,0,7.233337000000001,M,1,2020
ALUNO-506,10.0,0.0,0,0.0,0,7.166665,B,Não,10.0,Topázio,4,8.500020000000001,7.5,10.0,7.5,7.0,0.0,0,8.783335000000001,M,1,2020
ALUNO-507,7.666666666666667,0.0,0,4.0,0,7.222219999999999,B,Não,10.0,Ametista,3,9.58335,5.0,8.8,8.125,13.0,1.0,3,8.008612333333332,F,1,2020
ALUNO-509,6.333333333333333,0.0,1,2.0,0,8.7083375,R,Sim,10.0,Ametista,3,7.91667,7.5,9.5,7.65625,17.0,0.0,7,8.215626166666667,M,1,2020
ALUNO-512,8.333333333333334,-1.0,1,1.0,0,9.222226666666666,R,Sim,5.0,Ametista,3,8.75001,4.375,10.0,9.791666666666666,14.0,0.0,3,8.302779666666668,M,0,2020
ALUNO-513,10.0,0.0,0,0.0,0,7.75,R,Não,10.0,Topázio,4,7.416679999999999,7.5,9.4,8.125,9.0,1.0,1,8.734168,F,1,2020
ALUNO-515,6.333333333333333,1.0,0,1.0,0,6.41666,R,Não,10.0,Ametista,3,6.66666,6.875,9.1,7.96875,14.0,0.0,5,7.521039666666667,M,0,2020
ALUNO-517,6.333333333333333,0.0,0,0.0,0,7.833336666666668,R,Não,10.0,Ágata,2,9.16668,7.5,3.1,8.333333333333334,15.0,1.0,5,6.953335333333333,F,1,2020
ALUNO-518,7.333333333333333,0.0,0,1.0,1,7.9583325,B,Não,10.0,Ametista,3,8.75001,7.5,9.2,7.96875,16.0,1.0,6,8.320209166666666,F,1,2020
ALUNO-520,6.0,0.0,1,2.0,0,9.05556,A,Sim,10.0,Ametista,3,7.416679999999999,6.25,9.6,8.75,10.0,0.0,2,8.17278,M,1,2020
ALUNO-521,10.0,-1.0,0,2.0,0,8.611113333333334,R,Não,5.0,Topázio,4,8.500020000000001,10.0,8.5,8.75,10.0,1.0,1,8.647224666666666,F,0,2020
ALUNO-522,6.5,-1.0,0,2.0,0,7.583335,B,Não,5.0,Ametista,3,8.500020000000001,7.5,9.3,7.1875,11.0,0.0,1,7.495419,M,0,2020
ALUNO-524,9.5,-1.0,0,0.0,0,7.5,R,Não,5.0,Ametista,3,9.000020000000001,7.5,10.0,8.125,9.0,0.0,0,8.362502000000001,M,0,2020
ALUNO-527,6.666666666666667,-1.0,1,3.0,1,9.375007500000002,P,Sim,5.0,Ametista,3,9.16668,6.875,8.5,8.90625,16.0,1.0,5,7.903127833333334,F,0,2020
ALUNO-530,0.0,-1.0,0,0.0,0,7.58333,R,Não,5.0,Quartzo,1,9.000020000000001,7.5,3.3,7.1875,10.0,1.0,1,5.045418000000001,F,0,2020
ALUNO-531,5.0,-2.0,1,1.0,0,8.72223,R,Sim,5.0,Ametista,3,8.33334,7.5,9.8,7.916666666666668,16.0,1.0,4,7.579446666666667,F,0,2020
ALUNO-533,0.0,-1.0,0,1.0,0,6.833326666666666,R,Não,5.0,Quartzo,1,9.50002,6.875,6.7,7.916666666666668,13.0,1.0,2,5.635834000000001,F,0,2020
ALUNO-534,10.0,-2.0,0,1.0,0,7.5,B,Não,5.0,Ametista,3,9.000020000000001,6.25,10.0,7.8125,11.0,1.0,0,8.306252,F,0,2020
ALUNO-535,7.5,-3.0,0,1.0,0,7.416665,R,Não,2.5,Ágata,2,9.000020000000001,5.625,8.5,5.625,14.0,0.0,1,6.958335,M,0,2020
ALUNO-540,7.0,-2.0,0,2.0,0,7.75,B,Não,5.0,Ametista,3,8.500020000000001,7.5,8.1,8.125,12.0,0.0,1,7.482502,M,0,2020
ALUNO-541,9.666666666666666,0.0,1,1.0,0,8.944446666666666,B,Sim,10.0,Topázio,4,9.16668,6.875,9.9,7.916666666666667,13.0,1.0,3,9.098057333333331,F,1,2020
ALUNO-544,5.5,-1.0,0,1.0,0,7.555549999999998,R,Não,5.0,Ágata,2,9.50002,3.75,7.6,7.5,12.0,0.0,2,6.706112,M,0,2020
ALUNO-545,5.0,-1.0,0,0.0,0,7.666666666666666,R,Não,5.0,Ágata,2,8.500020000000001,7.5,6.9,7.291666666666667,10.0,0.0,1,6.742502000000001,M,0,2020
ALUNO-546,4.666666666666667,-3.0,0,2.0,0,4.888896666666667,R,Não,2.5,Quartzo,1,8.33335,3.125,5.4,5.416666666666667,18.0,0.0,5,4.928614333333334,M,0,2020
ALUNO-547,6.0,0.0,0,2.0,0,7.944450000000002,R,Não,10.0,Ágata,2,8.33334,5.0,6.6,8.333333333333332,14.0,1.0,4,7.275557333333333,F,1,2020
ALUNO-549,0.0,0.0,0,3.0,0,6.2916625,R,Não,10.0,Quartzo,1,7.50001,4.375,1.7,7.96875,13.0,0.0,3,4.5827085,M,1,2020
ALUNO-552,3.0,-1.0,0,1.0,0,7.055553333333332,R,Não,5.0,Quartzo,1,0.0,6.875,8.7,7.916666666666668,12.0,1.0,2,5.730277333333333,F,0,2020
ALUNO-555,7.5,-1.0,0,1.0,0,7.833333333333333,B,Não,5.0,Ametista,3,8.500020000000001,7.5,9.5,7.5,10.0,1.0,1,7.816668666666667,F,0,2020
ALUNO-557,7.5,-1.0,0,2.0,0,7.916665,P,Não,5.0,Ametista,3,9.50002,6.25,8.5,8.4375,12.0,0.0,2,7.702085,M,0,2020
ALUNO-559,4.0,-1.0,0,1.0,0,7.249995,B,Não,5.0,Quartzo,1,8.500020000000001,7.5,4.3,6.5625,12.0,0.0,2,5.866251,M,0,2020
