,nome,idade,cg,pedra,inde,iaa,ieg,ips,ida,ipv,ian,ipp,qtd_aval,indicado_bolsa,sexo,ponto_virada_encoded,anos_pm,destaque_ieg_resultado_encoded,destaque_ida_resultado_encoded,destaque_ipv_resultado_encoded,rec_sintese,diff_fase
542,ALUNO-855,15.0,667.0,Ágata,6.355207500000001,8.75001,7.6875,7.5,4.25,5.5416575,5.0,7.34375,4.0,Sim,M,0,2.0,1,-1,-1,0.0,-2.0
543,ALUNO-856,17.0,257.0,Ametista,7.641655050108932,9.16668,9.27076525054466,7.5,7.166666666666667,7.91667,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,-1,1,0.0,-2.0
544,ALUNO-857,11.0,209.0,Ametista,7.779763904761905,9.000020000000001,9.523809523809524,7.5,7.5,8.0,5.0,6.25,3.0,Não,F,0,0.0,1,1,1,1.0,-1.0
545,ALUNO-858,12.0,591.0,Ágata,6.689521871961853,10.00002,8.39898935980926,5.0,4.583333333333333,8.277776666666668,5.0,4.375,3.0,Não,F,0,3.0,1,-1,1,1.0,-1.0
546,ALUNO-859,13.0,226.0,Ametista,7.729168333333334,9.50002,8.416666666666666,7.5,8.5,7.916665,5.0,5.625,2.0,Não,M,0,0.0,1,1,1,0.0,-2.0
547,ALUNO-861,16.0,498.0,Ágata,6.962409296451915,9.58335,6.278011204481793,6.875,6.877777777777777,7.3333325,5.0,7.1875,4.0,Sim,M,0,2.0,-1,-1,-1,1.0,-2.0
548,ALUNO-862,12.0,206.0,Ametista,7.785336999222999,7.50002,9.16278166278166,7.5,8.25,8.388893333333334,5.0,6.25,3.0,Sim,F,1,3.0,1,1,1,1.0,-2.0
549,ALUNO-863,8.0,16.0,Topázio,8.679763571428571,10.00002,9.19047619047619,8.125,9.416666666666668,7.916665,10.0,5.625,2.0,Não,F,0,0.0,1,1,1,0.0,0.0
550,ALUNO-864,13.0,240.0,Ametista,7.680083750915751,8.000020000000001,8.754578754578755,7.5,8.5,7.666663333333332,5.0,6.458333333333334,3.0,Não,M,0,0.0,1,1,1,1.0,-1.0
551,ALUNO-865,11.0,694.0,Ágata,6.254285403508773,7.50002,7.389473684210527,7.5,4.583333333333334,6.277776666666666,5.0,6.041666666666667,3.0,Não,M,0,1.0,-1,-1,-1,0.0,-1.0
552,ALUNO-866,10.0,45.0,Topázio,8.416724112554114,7.50002,9.72943722943723,7.5,9.583333333333332,9.33334,5.0,6.875,3.0,Não,F,1,3.0,1,1,1,1.0,-1.0
553,ALUNO-868,9.0,285.0,Ametista,7.569368138401559,9.50002,8.888499025341131,8.125,6.916666666666666,7.916665,5.0,5.625,2.0,Não,F,0,1.0,1,-1,1,1.0,-1.0
554,ALUNO-869,11.0,577.0,Ágata,6.730094370370371,9.000020000000001,8.351851851851851,7.5,4.75,6.777776666666666,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
555,ALUNO-870,13.0,43.0,Topázio,8.427782,10.00002,10.0,7.5,8.0,9.555566666666666,5.0,6.666666666666666,3.0,Não,F,1,0.0,1,1,1,1.0,-1.0
556,ALUNO-872,14.0,788.0,Quartzo,5.526750312169312,7.08333,5.727513227513228,5.625,4.333333333333333,5.12499,5.0,7.1875,4.0,Não,M,0,5.0,-1,-1,-1,1.0,-1.0
557,ALUNO-876,9.0,356.0,Ametista,7.410072141650422,9.50002,9.217024041585445,7.5,7.166666666666666,7.16666,5.0,5.0,2.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
558,ALUNO-877,14.0,717.0,Ágata,6.05804740909091,7.91667,6.607954545454545,7.5,4.75,5.2083225,5.0,7.03125,4.0,Não,F,0,3.0,-1,-1,-1,0.0,-1.0
559,ALUNO-879,11.0,617.0,Ágata,6.625001666666667,9.50002,8.833333333333332,5.0,5.5,7.166665,5.0,3.75,2.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
560,ALUNO-881,11.0,132.0,Ametista,8.057199636363638,9.50002,9.848484848484848,7.5,7.833333333333333,8.166670000000002,5.0,6.875,3.0,Sim,M,0,0.0,1,1,1,0.0,-1.0
561,ALUNO-882,11.0,282.0,Ametista,7.576531180695848,9.50002,7.570145903479236,7.5,9.166666666666668,7.333333333333333,5.0,5.625,3.0,Não,F,0,0.0,1,1,-1,0.0,-1.0
562,ALUNO-883,9.0,203.0,Ametista,7.791668,9.50002,9.666666666666666,7.5,5.5,7.166663333333332,10.0,6.25,3.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
563,ALUNO-884,18.0,787.0,Quartzo,5.537423023965141,6.66668,5.995438453159041,7.5,4.9,6.16667,2.5,4.583333333333333,3.0,Não,F,0,1.0,-1,-1,-1,1.0,-3.0
564,ALUNO-885,11.0,136.0,Ametista,8.018089853232116,9.000020000000001,9.04876926616057,7.5,8.833333333333332,8.333336666666668,5.0,6.25,3.0,Sim,F,0,1.0,1,1,1,1.0,-1.0
565,ALUNO-886,9.0,120.0,Topázio,8.086112,9.50002,9.666666666666666,7.5,7.25,6.888883333333333,10.0,6.25,3.0,Não,M,0,2.0,1,-1,-1,0.0,0.0
566,ALUNO-887,9.0,743.0,Quartzo,5.852779111111111,9.000020000000001,7.222222222222222,7.5,0.0,6.499996666666666,10.0,4.583333333333333,3.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
567,ALUNO-889,14.0,192.0,Ametista,7.831592958621301,8.33334,8.513866737550948,7.5,6.555555555555556,7.4999975,10.0,7.34375,4.0,Sim,F,0,3.0,1,-1,-1,1.0,0.0
568,ALUNO-891,9.0,135.0,Ametista,8.025002,8.500020000000001,10.0,7.5,6.5,7.5,10.0,6.25,3.0,Não,F,0,0.0,1,-1,1,0.0,0.0
569,ALUNO-893,11.0,773.0,Quartzo,5.606945333333334,0.0,7.000000000000001,7.5,3.5,5.55556,10.0,6.458333333333334,3.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
570,ALUNO-895,8.0,158.0,Ametista,7.944048285714286,9.50002,9.761904761904765,8.125,5.666666666666666,7.66666,10.0,5.625,2.0,Não,M,0,0.0,1,-1,1,0.0,0.0
571,ALUNO-896,13.0,430.0,Ametista,7.199483586980921,8.500020000000001,9.184904601571269,7.5,5.833333333333334,7.666670000000001,5.0,5.624999999999999,3.0,Não,F,0,0.0,1,-1,1,1.0,-1.0
572,ALUNO-900,15.0,462.0,Ametista,7.078213898659693,7.91667,7.312949493298463,7.5,6.5,7.54166,5.0,7.65625,4.0,Não,F,0,1.0,-1,-1,1,1.0,-2.0
573,ALUNO-901,11.0,715.0,Ágata,6.067222501942502,8.500020000000001,5.843045843045843,7.5,3.75,7.222223333333333,5.0,6.041666666666667,3.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
574,ALUNO-902,10.0,302.0,Ametista,7.517770718098665,9.50002,8.765931923826662,7.5,7.416666666666666,7.749995,5.0,5.3125,2.0,Não,M,0,3.0,1,-1,1,0.0,-2.0
575,ALUNO-903,10.0,93.0,Topázio,8.175157209876545,8.000020000000001,9.382716049382717,7.5,7.5,8.222226666666666,10.0,6.041666666666667,3.0,Não,M,0,2.0,1,1,1,0.0,0.0
576,ALUNO-905,11.0,252.0,Ametista,7.658744356725147,9.50002,6.65204678362573,7.5,9.1,8.416665,5.0,6.25,2.0,Não,M,1,1.0,-1,1,1,1.0,-2.0
577,ALUNO-909,14.0,605.0,Ágata,6.654070674842067,7.916679999999999,8.54812337421033,5.625,4.5,7.722223333333334,5.0,6.458333333333334,3.0,Não,M,0,3.0,1,-1,1,0.0,-2.0
578,ALUNO-910,18.0,799.0,Quartzo,5.323060529411764,9.16668,4.16078431372549,5.0,2.966666666666666,6.388886666666666,5.0,7.03125,4.0,Não,F,0,6.0,-1,-1,-1,0.0,-1.0
579,ALUNO-911,17.0,784.0,Quartzo,5.54660878400712,4.58334,7.675756420035596,5.0,5.0,6.1249925,2.5,5.78125,4.0,Não,F,0,3.0,1,-1,-1,0.0,-3.0
580,ALUNO-913,13.0,479.0,Ágata,7.027986444444445,0.0,8.083333333333334,7.5,6.488888888888888,7.833335,10.0,7.96875,4.0,Sim,M,0,0.0,1,-1,1,0.0,0.0
581,ALUNO-914,14.0,511.0,Ágata,6.940909599240267,9.000020000000001,6.746201329534664,7.5,6.583333333333334,7.500003333333334,5.0,6.25,3.0,Não,M,0,1.0,-1,-1,1,1.0,-2.0
582,ALUNO-915,11.0,627.0,Ágata,6.598583497194165,7.916679999999999,6.152637485970819,7.5,4.666666666666667,6.44444,10.0,6.041666666666667,3.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
583,ALUNO-916,15.0,2.0,Topázio,9.354308222222222,8.75001,10.0,9.375,8.511111111111111,9.666675,10.0,9.0625,4.0,Não,F,1,5.0,1,1,1,1.0,0.0
584,ALUNO-918,15.0,266.0,Ametista,7.619179857540927,8.75001,8.54728317659352,7.5,7.111111111111112,7.75,5.0,8.125,4.0,Sim,F,0,0.0,1,-1,1,1.0,-1.0
585,ALUNO-919,17.0,834.0,Quartzo,4.831948084967321,0.0,4.027450980392157,6.875,1.477777777777778,6.388886666666667,10.0,7.65625,4.0,Sim,F,0,2.0,-1,-1,-1,1.0,0.0
586,ALUNO-920,17.0,475.0,Ametista,7.039504634920634,8.33334,6.612103174603176,5.625,7.199999999999999,8.0,5.0,7.8125,4.0,Não,M,0,4.0,-1,-1,1,1.0,-2.0
587,ALUNO-921,17.0,830.0,Quartzo,4.929351371017871,10.00002,3.914117132867133,6.25,1.722222222222222,6.0416575,2.5,7.1875,4.0,Não,M,0,0.0,-1,-1,-1,0.0,-4.0
588,ALUNO-922,12.0,433.0,Ametista,7.191666500000001,8.75001,8.458333333333334,5.0,5.166666666666667,6.7083275,10.0,7.5,4.0,Não,F,0,3.0,1,-1,-1,1.0,0.0
589,ALUNO-923,10.0,241.0,Ametista,7.67873527680312,10.00002,8.076998050682262,6.875,8.483333333333334,8.083335,5.0,5.625,2.0,Não,F,0,2.0,1,1,1,1.0,-2.0
590,ALUNO-924,11.0,351.0,Ametista,7.412502222222223,8.500020000000001,8.777777777777779,7.5,7.25,7.722223333333334,5.0,5.625,3.0,Não,M,0,0.0,1,-1,1,0.0,-1.0
591,ALUNO-925,8.0,197.0,Ametista,7.818554797720798,10.00002,8.655270655270654,6.25,7.083333333333334,7.41666,10.0,5.625,2.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
592,ALUNO-926,14.0,815.0,Quartzo,5.148616912114456,0.0,6.416701505016722,5.625,3.555555555555556,6.7083275,5.0,7.5,4.0,Não,M,0,4.0,-1,-1,-1,1.0,-1.0
593,ALUNO-927,11.0,606.0,Ágata,6.65156698989899,7.416679999999999,7.466161616161616,5.625,6.25,7.5,5.0,6.041666666666667,3.0,Não,M,0,2.0,-1,-1,1,1.0,-1.0
594,ALUNO-930,17.0,5.0,Topázio,8.96534820289855,10.00002,9.641304347826086,9.375,8.466666666666667,10.00001,5.0,9.0625,4.0,Não,M,1,3.0,1,1,1,1.0,-1.0
595,ALUNO-931,11.0,663.0,Ágata,6.38972597744361,9.50002,6.948621553884712,6.875,3.333333333333333,8.166665,5.0,5.625,2.0,Não,M,0,3.0,-1,-1,1,0.0,-1.0
596,ALUNO-932,14.0,810.0,Quartzo,5.201146520702537,0.0,5.207123159068239,4.375,5.444444444444444,6.916665,5.0,7.5,4.0,Sim,M,0,5.0,-1,-1,-1,1.0,-1.0
597,ALUNO-933,17.0,762.0,Quartzo,5.677000466853408,7.91667,6.255835667600373,7.5,2.066666666666666,7.041665,5.0,5.625,3.0,Não,M,0,0.0,-1,-1,-1,0.0,-2.0
598,ALUNO-934,18.0,248.0,Ametista,7.665178904761905,7.91667,9.523809523809524,7.5,8.0,7.0,5.0,7.1875,4.0,Sim,F,0,0.0,1,1,-1,1.0,-1.0
599,ALUNO-936,11.0,494.0,Ágata,6.979899934065935,10.00002,7.170329670329671,7.5,6.25,7.41666,5.0,5.625,2.0,Não,M,0,0.0,-1,-1,-1,0.0,-2.0
600,ALUNO-937,12.0,517.0,Ágata,6.925909119658121,10.00002,7.32051282051282,5.625,4.777777777777778,6.124995,10.0,7.1875,4.0,Não,F,0,4.0,-1,-1,-1,0.0,0.0
601,ALUNO-939,15.0,568.0,Ágata,6.745866585563862,7.50001,7.24391126115264,5.625,5.266666666666667,8.25,5.0,7.8125,4.0,Sim,M,0,1.0,-1,-1,1,1.0,-1.0
602,ALUNO-941,14.0,676.0,Ágata,6.328219530303031,7.91667,5.109848484848484,7.5,5.666666666666667,6.7499975,5.0,7.8125,4.0,Sim,F,0,0.0,-1,-1,-1,1.0,-1.0
603,ALUNO-944,16.0,853.0,Quartzo,4.181778881642512,8.75001,2.917572463768116,7.5,0.9444444444444444,4.6249975,2.5,6.09375,4.0,Não,M,0,5.0,-1,-1,-1,0.0,-3.0
604,ALUNO-945,16.0,33.0,Topázio,8.511529444444445,8.75001,10.0,8.75,8.422222222222222,8.66667,5.0,8.4375,4.0,Não,F,1,1.0,1,1,1,1.0,-2.0
605,ALUNO-946,14.0,354.0,Ametista,7.411457833333333,7.08333,8.784722222222221,7.5,7.444444444444445,7.2083325,5.0,7.65625,4.0,Sim,F,0,1.0,1,-1,-1,1.0,-1.0
606,ALUNO-947,11.0,747.0,Quartzo,5.84372876673568,8.500020000000001,5.572808833678399,7.5,4.5,5.833325,5.0,5.625,2.0,Não,M,0,1.0,-1,-1,-1,0.0,-1.0
607,ALUNO-948,15.0,689.0,Ágata,6.288918699407872,7.08333,5.78487460815047,7.5,4.388888888888889,7.416665,5.0,8.125,4.0,Sim,F,0,4.0,-1,-1,-1,1.0,-1.0
608,ALUNO-949,13.0,190.0,Ametista,7.835649925925926,8.000020000000001,9.62962962962963,7.5,8.5,7.777776666666667,5.0,6.041666666666667,3.0,Não,F,0,0.0,1,1,1,1.0,-1.0
609,ALUNO-952,11.0,150.0,Ametista,7.972224666666668,9.000020000000001,9.666666666666666,7.5,5.5,8.111113333333336,10.0,6.666666666666666,3.0,Não,M,0,0.0,1,-1,1,0.0,0.0
610,ALUNO-954,9.0,456.0,Ametista,7.097068901234568,8.500020000000001,8.67283950617284,5.0,7.25,7.499995,5.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
611,ALUNO-955,9.0,112.0,Topázio,8.109723333333333,9.000020000000001,10.0,7.5,7.0,7.277773333333332,10.0,6.041666666666667,3.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
612,ALUNO-957,12.0,375.0,Ametista,7.35895350617284,7.50002,9.19753086419753,5.625,6.916666666666666,8.388893333333334,5.0,6.458333333333334,3.0,Não,F,1,3.0,1,-1,1,0.0,-1.0
613,ALUNO-958,17.0,596.0,Ágata,6.68171391025641,7.08333,8.801282051282051,5.0,5.800000000000001,6.7499975,5.0,7.03125,4.0,Não,M,0,4.0,1,-1,-1,1.0,-2.0
614,ALUNO-959,13.0,117.0,Topázio,8.093255968253969,9.50002,9.841269841269842,7.5,9.0,7.5,5.0,6.25,3.0,Não,M,0,1.0,1,1,1,1.0,-2.0
615,ALUNO-960,9.0,597.0,Ágata,6.671589693957115,10.00002,7.899610136452241,5.625,4.833333333333333,7.499995,5.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
616,ALUNO-961,11.0,331.0,Ametista,7.460804469135802,9.50002,9.012345679012345,5.625,4.5,8.0,10.0,6.458333333333334,3.0,Não,F,0,3.0,1,-1,1,0.0,0.0
617,ALUNO-963,13.0,406.0,Ametista,7.276307053600185,6.91668,9.325971934667589,6.875,7.083333333333334,7.555556666666667,5.0,6.041666666666667,3.0,Não,F,0,1.0,1,-1,1,1.0,-2.0
618,ALUNO-964,13.0,230.0,Ametista,7.720170621212121,8.33334,8.203282828282827,7.5,5.777777777777778,7.8749975,10.0,7.65625,4.0,Sim,F,0,1.0,1,-1,1,1.0,0.0
619,ALUNO-967,11.0,490.0,Ágata,6.994374941276115,9.000020000000001,5.394786373047244,7.5,9.233333333333334,7.249995,5.0,4.6875,2.0,Não,M,0,1.0,-1,1,-1,1.0,-2.0
620,ALUNO-969,11.0,14.0,Topázio,8.716975028083027,8.500020000000001,9.307081807081806,7.5,8.833333333333332,9.111116666666666,10.0,6.666666666666666,3.0,Sim,F,1,1.0,1,1,1,1.0,0.0
621,ALUNO-971,8.0,320.0,Ametista,7.483074736692157,9.50002,7.279952016794122,7.5,6.166666666666666,7.499995,10.0,5.9375,2.0,Não,F,0,0.0,-1,-1,-1,0.0,0.0
622,ALUNO-974,9.0,495.0,Ágata,6.9760288087452,10.00002,7.884305710392666,7.5,5.683333333333334,7.249995,5.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
623,ALUNO-975,9.0,92.0,Topázio,8.178844113710202,10.00002,9.165042235217674,7.5,8.833333333333334,8.833335,5.0,5.625,2.0,Não,F,1,0.0,1,1,1,1.0,-1.0
624,ALUNO-976,8.0,555.0,Ágata,6.799020941176471,10.00002,4.411764705882353,6.875,6.0,7.33333,10.0,5.625,2.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
625,ALUNO-978,11.0,427.0,Ametista,7.203704703703704,8.500020000000001,8.518518518518517,6.875,6.5,7.999995,5.0,5.625,2.0,Não,F,0,0.0,1,-1,1,0.0,-2.0
626,ALUNO-979,11.0,845.0,Quartzo,4.36510584962406,6.91668,3.346365914786967,7.5,2.833333333333333,3.74999,5.0,4.375,2.0,Não,F,0,0.0,-1,-1,-1,0.0,-1.0
627,ALUNO-980,8.0,284.0,Ametista,7.57550815594542,10.00002,6.569200779727096,8.125,7.35,7.08333,10.0,5.625,2.0,Sim,M,0,0.0,-1,-1,-1,1.0,0.0
628,ALUNO-981,11.0,540.0,Ágata,6.848297887989204,10.00002,8.387314439946017,6.25,4.75,7.666665,5.0,5.625,2.0,Não,F,0,0.0,1,-1,1,0.0,-2.0
629,ALUNO-982,11.0,496.0,Ágata,6.973149037037037,9.000020000000001,6.851851851851851,7.5,4.75,6.888883333333332,10.0,6.25,3.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
630,ALUNO-983,12.0,222.0,Ametista,7.740831693121693,8.75001,9.16005291005291,5.625,5.955555555555556,7.41667,10.0,7.96875,4.0,Não,F,0,4.0,1,-1,-1,1.0,0.0
631,ALUNO-984,12.0,776.0,Quartzo,5.588394190476191,7.916679999999999,5.952380952380953,6.875,4.0,5.75,5.0,4.6875,2.0,Não,M,0,5.0,-1,-1,-1,0.0,-2.0
632,ALUNO-985,11.0,704.0,Ágata,6.126856186741364,9.50002,8.960667600373483,7.5,1.75,6.111103333333335,5.0,5.625,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
633,ALUNO-988,11.0,364.0,Ametista,7.392173272727273,8.000020000000001,9.363636363636363,7.5,7.75,6.888886666666665,5.0,5.416666666666667,3.0,Não,M,0,0.0,1,1,-1,0.0,-1.0
634,ALUNO-989,14.0,525.0,Ágata,6.899874812372813,9.50002,7.395197395197396,7.5,5.916666666666667,7.166666666666666,5.0,6.041666666666667,3.0,Não,F,0,2.0,-1,-1,-1,1.0,-2.0
635,ALUNO-990,13.0,569.0,Ágata,6.745835333333334,8.500020000000001,10.0,7.5,2.5,7.5,5.0,6.458333333333334,3.0,Não,F,0,0.0,1,-1,1,0.0,-1.0
636,ALUNO-991,12.0,513.0,Ágata,6.930756190476192,9.000020000000001,9.285714285714285,4.375,5.5,7.555556666666667,5.0,6.25,3.0,Não,F,0,3.0,1,-1,1,0.0,-1.0
637,ALUNO-993,16.0,541.0,Ágata,6.846516835004177,5.41666,6.281197786131997,5.625,8.88888888888889,7.2916675,5.0,7.5,4.0,Não,F,0,4.0,-1,1,-1,1.0,-1.0
638,ALUNO-994,13.0,340.0,Ametista,7.439744423076924,10.00002,8.240384615384615,7.5,5.0,6.4583275,10.0,7.5,4.0,Não,M,0,3.0,1,-1,-1,0.0,0.0
639,ALUNO-995,11.0,419.0,Ametista,7.221179827586207,8.000020000000001,9.751724137931037,6.25,6.5,7.416665,5.0,5.625,2.0,Não,M,0,3.0,1,-1,-1,0.0,-1.0
640,ALUNO-996,12.0,465.0,Ametista,7.065554520054659,8.500020000000001,8.174985933606623,5.0,7.166666666666666,7.61111,5.0,6.25,3.0,Não,F,0,4.0,1,-1,1,1.0,-1.0
641,ALUNO-997,11.0,151.0,Ametista,7.960716507936509,6.91668,9.206349206349206,4.375,8.0,8.722226666666666,10.0,6.458333333333334,3.0,Não,M,1,3.0,1,1,1,1.0,0.0
642,ALUNO-998,8.0,220.0,Ametista,7.741976308641975,9.50002,9.668209876543209,5.625,6.166666666666666,7.499995,10.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
643,ALUNO-1000,11.0,592.0,Ágata,6.686743535353536,9.50002,8.093434343434343,7.5,2.0,6.611106666666666,10.0,6.458333333333334,3.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
644,ALUNO-1001,9.0,367.0,Ametista,7.382144857142857,9.000020000000001,8.452380952380953,5.625,8.083333333333334,7.75,5.0,5.625,2.0,Não,F,0,1.0,1,1,1,1.0,-1.0
645,ALUNO-1002,16.0,289.0,Ametista,7.562874816059757,8.75001,7.515756302521009,6.875,8.277777777777777,7.958335,5.0,7.5,4.0,Sim,M,0,2.0,1,1,1,1.0,-2.0
646,ALUNO-1004,10.0,88.0,Topázio,8.184503595776773,10.00002,9.547511312217194,7.5,8.666666666666668,8.33333,5.0,6.25,2.0,Não,M,0,2.0,1,1,1,1.0,-2.0
647,ALUNO-1005,11.0,471.0,Ametista,7.050000666666667,8.500020000000001,9.833333333333334,4.375,6.5,7.16666,5.0,5.625,2.0,Não,F,0,0.0,1,-1,-1,0.0,-1.0
648,ALUNO-1008,8.0,410.0,Ametista,7.259040128205128,10.00002,6.641025641025641,6.25,6.299999999999999,7.416665,10.0,5.625,2.0,Não,M,0,0.0,-1,-1,-1,0.0,0.0
649,ALUNO-1009,9.0,339.0,Ametista,7.440048629629629,9.000020000000001,9.814814814814817,2.5,8.083333333333332,8.083335,5.0,5.9375,2.0,Não,M,0,1.0,1,1,1,1.0,-1.0
650,ALUNO-1010,11.0,409.0,Ametista,7.262763158594493,8.500020000000001,8.292972459639126,7.5,4.5,7.5,10.0,6.041666666666667,3.0,Não,F,0,3.0,1,-1,1,0.0,0.0
651,ALUNO-1011,9.0,204.0,Ametista,7.790571508771929,10.00002,9.473684210526317,7.5,7.833333333333333,7.58333,5.0,5.625,2.0,Não,M,0,0.0,1,1,1,0.0,-1.0
652,ALUNO-1014,12.0,391.0,Ametista,7.303241851851853,7.416679999999999,7.425925925925926,7.5,8.833333333333332,7.277776666666666,5.0,6.041666666666667,3.0,Não,F,0,3.0,-1,1,-1,1.0,-2.0
653,ALUNO-1015,14.0,18.0,Topázio,8.67342461904762,9.16668,8.928571428571427,9.375,7.266666666666667,8.91667,10.0,7.96875,4.0,Não,F,1,4.0,1,-1,1,1.0,0.0
654,ALUNO-1017,13.0,153.0,Ametista,7.95721614036921,7.91667,9.05864681295716,5.625,6.888888888888888,8.083335,10.0,7.96875,4.0,Não,F,0,4.0,1,-1,1,1.0,2.0
655,ALUNO-1022,10.0,299.0,Ametista,7.52518315942029,8.000020000000001,9.605072463768115,7.5,7.583333333333334,7.166666666666666,5.0,6.041666666666667,3.0,Não,F,0,2.0,1,1,-1,0.0,-1.0
656,ALUNO-1023,11.0,545.0,Ágata,6.832373461538461,9.000020000000001,7.26602564102564,7.5,5.416666666666666,7.916665,5.0,5.625,2.0,Não,F,0,1.0,-1,-1,1,1.0,-2.0
657,ALUNO-1025,8.0,118.0,Topázio,8.09268585185185,8.000020000000001,8.925925925925926,6.25,9.183333333333334,7.41666,10.0,5.625,2.0,Não,F,0,0.0,1,1,-1,0.0,0.0
658,ALUNO-1026,14.0,766.0,Quartzo,5.66899900252303,8.75001,4.317217234837372,7.5,2.777777777777778,6.874995,5.0,7.5,4.0,Não,M,0,1.0,-1,-1,-1,1.0,-1.0
659,ALUNO-1028,14.0,509.0,Ágata,6.943054722222223,7.91667,6.666666666666668,4.375,7.444444444444444,5.7083275,10.0,7.5,4.0,Não,F,0,3.0,-1,-1,-1,0.0,0.0
660,ALUNO-1029,12.0,161.0,Ametista,7.928183035966957,8.75001,8.915214902057008,7.5,5.777777777777778,7.9166675,10.0,7.8125,4.0,Não,F,0,3.0,1,-1,1,1.0,0.0
661,ALUNO-1030,13.0,531.0,Ágata,6.874622323232323,8.500020000000001,8.282828282828284,7.5,5.75,6.611106666666666,5.0,6.458333333333334,3.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
662,ALUNO-1031,10.0,155.0,Ametista,7.950002,8.500020000000001,10.0,7.5,8.833333333333332,7.5,5.0,5.833333333333334,3.0,Não,M,0,2.0,1,1,1,1.0,-1.0
663,ALUNO-1033,8.0,74.0,Topázio,8.243991565656566,9.50002,7.328282828282827,8.125,9.1,8.166665,10.0,5.625,2.0,Não,M,0,0.0,-1,1,1,1.0,0.0
664,ALUNO-1034,13.0,314.0,Ametista,7.495580529657477,9.50002,9.490392648287385,7.5,6.633333333333333,7.333333333333333,5.0,6.041666666666667,3.0,Não,M,0,3.0,1,-1,-1,1.0,-1.0
665,ALUNO-1037,13.0,107.0,Topázio,8.121970030303032,8.33334,8.151515151515152,6.875,8.0,7.791665,10.0,8.125,4.0,Sim,M,0,0.0,1,1,1,1.0,0.0
666,ALUNO-1038,15.0,298.0,Ametista,7.532558522875818,9.16668,7.44750816993464,7.5,5.777777777777779,7.875,10.0,6.458333333333334,3.0,Sim,F,0,1.0,-1,-1,1,0.0,0.0
667,ALUNO-1039,11.0,262.0,Ametista,7.625232814814815,9.50002,9.074074074074074,7.5,7.0,8.08333,5.0,5.9375,2.0,Não,M,0,0.0,1,-1,1,0.0,-2.0
668,ALUNO-1040,14.0,407.0,Ametista,7.267797248934356,9.58335,8.422314578005116,7.5,6.166666666666667,6.95833,5.0,7.5,4.0,Não,M,0,0.0,1,-1,-1,1.0,-1.0
669,ALUNO-1042,14.0,528.0,Ágata,6.891666833333334,9.58335,8.5,7.5,5.166666666666667,5.9999925,5.0,7.5,4.0,Não,M,0,0.0,1,-1,-1,0.0,-1.0
670,ALUNO-1044,9.0,400.0,Ametista,7.282095689594356,8.000020000000001,8.447971781305114,7.5,7.316666666666666,7.58333,5.0,5.625,2.0,Não,M,0,1.0,1,-1,1,1.0,-1.0
671,ALUNO-1045,11.0,168.0,Ametista,7.902183873015874,9.50002,9.365079365079364,7.5,7.416666666666666,6.833329999999999,10.0,4.791666666666667,3.0,Não,F,0,0.0,1,-1,-1,0.0,0.0
672,ALUNO-1048,9.0,476.0,Ametista,7.038889111111112,8.000020000000001,9.72222222222222,7.5,4.75,5.88888,10.0,4.166666666666666,3.0,Não,M,0,0.0,1,-1,-1,0.0,0.0
673,ALUNO-1049,11.0,453.0,Ametista,7.107453276895944,8.500020000000001,8.88447971781305,7.5,6.25,6.777776666666665,5.0,6.25,3.0,Não,M,0,1.0,1,-1,-1,0.0,-1.0
674,ALUNO-1050,9.0,205.0,Ametista,7.785693147804151,10.00002,8.865955739020755,7.5,8.25,7.75,5.0,5.625,2.0,Não,F,0,1.0,1,1,1,0.0,-1.0
675,ALUNO-1051,14.0,566.0,Ágata,6.762500166666667,8.75001,7.1875,5.625,5.833333333333333,7.0416625,5.0,8.125,4.0,Sim,F,0,3.0,-1,-1,-1,1.0,-1.0
676,ALUNO-1052,11.0,111.0,Topázio,8.11186499332851,9.50002,7.955148299975887,6.875,8.416666666666666,7.666666666666667,10.0,6.666666666666666,3.0,Não,F,0,0.0,1,1,1,0.0,0.0
677,ALUNO-1053,17.0,173.0,Ametista,7.891450716450215,8.75001,9.415584415584416,7.5,9.25,7.2499975,5.0,5.833333333333334,3.0,Sim,F,0,0.0,1,1,-1,1.0,-2.0
